x,mean,ci_min,ci_max
0.0,0.4640190593131558,0.31238713699853915,0.6054496255922066
0.1,0.4648361802329688,0.3129368651909916,0.6067254300399668
0.2,0.46565388354277426,0.3134888060553932,0.6079987392872208
0.3,0.4664721619022438,0.31404294903839736,0.6092695539297398
0.4,0.4672910079902944,0.314599283608468,0.610537874573296
0.5,0.4681104145050677,0.3151577992558595,0.6118037018336437
0.6,0.4689303741639105,0.3157184854925955,0.613067036336501
0.7,0.4697508797033538,0.3162813318524492,0.6143278787175317
0.8,0.4705719238790934,0.3168463278909227,0.6155862296223276
0.9,0.47139349946596876,0.31741346318522645,0.6168420897063891
1.0,0.47221559925794315,0.3179827273342588,0.6180954596351083
1.1,0.4730382160680837,0.31855410995858635,0.6193463400837494
1.2,0.47386134272854086,0.31912760070042256,0.6205947317374318
1.3,0.4746849720905281,0.31970318922360774,0.6218406352911107
1.4,0.4755090970243018,0.3202808652135888,0.6230840514495597
1.5,0.476333710419141,0.32086061837739877,0.6243249809273519
1.6,0.4771588051833275,0.32144243844363574,0.6255634244488422
1.7,0.4779843742441247,0.3220263151624442,0.626799382748149
1.8,0.47881041054775847,0.32261223830549235,0.6280328565691351
1.9,0.4796369070593961,0.3232001976659533,0.629263846665391
2.0,0.4804638567631266,0.3237901830584844,0.6304923538002153
2.1,0.48129125266194006,0.3243821843192064,0.6317183787465972
2.2,0.4821190877777077,0.324976191305683,0.6329419222871975
2.3,0.48294735515116133,0.3255721938969013,0.6341629852143317
2.4,0.48377604784187384,0.3261701819932503,0.6353815683299504
2.5,0.48460515892823763,0.3267701455165012,0.6365976724456218
2.6,0.48543468150744595,0.3273720744097869,0.637811298382513
2.7,0.48626460869547133,0.32797595863758133,0.6390224469713723
2.8,0.4870949336270464,0.3285817881856794,0.6402311190525105
2.9,0.4879256494556426,0.32918955306117637,0.641437315475783
3.0,0.48875674935345115,0.32979924329244725,0.6426410371005713
3.1,0.4895882265113617,0.33041084892912675,0.6438422847957646
3.2,0.49042007413894284,0.3310243600420891,0.6450410594397422
3.3,0.49125228546442135,0.33163976672342665,0.6462373619203546
3.4,0.49208485373466254,0.3322570590864309,0.6474311931349058
3.5,0.49291777221514943,0.3328762272655704,0.6486225539901345
3.6,0.4937510341899629,0.33349726141647196,0.649811445402196
3.7,0.49458463296176136,0.33412015171589926,0.6509978682966447
3.8,0.49541856185176025,0.334744888361733,0.6521818236084147
3.9,0.4962528141997123,0.3353714615729496,0.6533633122818022
4.0,0.4970873833638871,0.33599986158960227,0.6545423352704475
4.1,0.49792226272105033,0.3366300786727988,0.6557188935373157
4.2,0.49875744566644464,0.3372621031046832,0.6568929880546803
4.3,0.4995929256137682,0.33789592518841294,0.6580646198041027
4.4,0.5004286959951556,0.33853153524814084,0.6592337897764158
4.5,0.5012647502611565,0.3391689236289933,0.6604004989717049
4.6,0.5021010818807161,0.33980808069705015,0.6615647483992895
4.7,0.502937684341155,0.34044899683932406,0.6627265390777053
4.8,0.5037745511481488,0.34109166246374123,0.6638858720346859
4.9,0.5046116758257072,0.34173606799911915,0.6650427483071442
5.0,0.5054490519161547,0.34238220389514795,0.6661971689411548
5.1,0.5062866729801103,0.34303006062236874,0.6673491349919349
5.2,0.5071245325964665,0.3436796286721542,0.6684986475238276
5.3,0.5079626243623698,0.3443308985566872,0.6696457076102813
5.4,0.5088009418932002,0.3449838608089413,0.6707903163338338
5.5,0.5096394788225509,0.34563850598265944,0.6719324747860922
5.6,0.5104782288022078,0.3462948246523344,0.6730721840677164
5.7,0.5113171855021306,0.346952807413188,0.6742094452883993
5.8,0.5121563426104305,0.3476124448811505,0.6753442595668495
5.9,0.5129956938333518,0.3482737276928407,0.6764766280307728
6.0,0.51383523289525,0.3489366465055449,0.6776065518168536
6.1,0.514674953538574,0.34960119199719697,0.6787340320707373
